EJ-005-18_25,"The position where Sun, the Precinct Captiain is standing now is where Zhu Wen was killed.",ตำแหน่งที่นายกองซุนยืนอยู่ในตอนนี้ คือตำแหน่งที่จูเหวินถูกสังหารในครานั้น
EJ-005-18_26,"Yes, that's correct.",อืม ไม่ผิดแน่!
EJ-005-18_27,"According to our guess, from the time Zhu Wen returned home to the time we entered Daliang City and brushed past the suspect, it should be less than one shichen.",ตามที่เราคาดเดา ตั้งแต่จูเหวินกลับถึงบ้าน จนกระทั่งพวกเราเข้าสู่เมืองต้าเหลียงและเฉียดผ่านผู้ต้องสงสัยไปนั้น น่าจะไม่ถึงหนึ่งชั่วยาม
EJ-005-18_28,Brushed past the suspect?,เฉียดผ่านกับผู้ต้องสงสัย อย่างนั้นหรือ?
EJ-005-18_29,We'll talk about this later...,เรื่องนี้พวกเราค่อยว่ากันทีหลัง...
EJ-005-18_30,"I took a glance at that time, Zhu Wen's Critical injury was on his forehead, but I didn't have much time to confirm, Sun, the Precinct Captiain came in.",ยามนั้นข้าเหลือบมอง บาดแผลฉกรรจ์ของจูเหวินอยู่ที่หน้าผาก เพียงแต่ข้าไม่มีเวลามากพอจะยืนยัน นายกองซุนก็เข้ามาเสียก่อน
EJ-005-18_31,"Sun, the Precinct Captiain, did the coroner examine Zhu Wen's body?",นายกองซุน ศพของจูเหวิน หมอชันสูตรได้ตรวจสอบดูบ้างหรือไม่?
EJ-005-18_32,"Yes, as you said, the Critical injury was on the forehead, there were no other Open wounds on the body.",ตรวจแล้ว! ดังที่เจ้ากล่าว บาดแผลฉกรรจ์อยู่ที่หน้าผาก ทั่วร่างไร้ร่องรอยบาดแผลอื่นใด
EJ-005-18_33,Were there any signs of the body being dragged in the room?,ในห้อง มีร่องรอยการลากศพหรือไม่?
EJ-005-18_34,"No, there were also no signs of cleaning.",ไม่มี! และก็ไร้ร่องรอยการเช็ดล้างเช่นกัน
EJ-005-18_35,But this is so strange...,แต่ว่าเช่นนี้มันประหลาดยิ่งนัก...
EJ-005-18_36,"Yes, I didn't think so at the time, but now that I think about it, it feels very strange.",อืม ตอนนั้นข้าก็ยังมิได้รู้สึกอันใด แต่เมื่อหวนคิดถึงตอนนี้แล้ว กลับรู้สึกประหลาดยิ่งนัก
EJ-005-18_37,What's strange?,ตรงไหนที่แปลกเล่า?
EJ-005-18_38,"Sun, the Precinct Captiain, look, if you were Zhu Wen, where could the murderer hit your forehead?",นายกองซุน ท่านลองดูสิ หากท่านคือจูเหวิน แล้วฆาตกรจะโจมตีโดนหน้าผากของท่านได้อย่างไร?
EJ-005-18_39,"At, at...",ก็... ก็...
EJ-005-18_40,It would be most reasonable at the position where {PlayerSurName} young hero is standing.,น่าจะอยู่ตรงตำแหน่งที่จอมยุทธน้อย{PlayerSurName}ยืนอยู่ จึงจะสมเหตุสมผลที่สุด
EJ-005-18_41,"Yes, I think so too.",อืม ข้าเองก็คิดเช่นเดียวกัน
EJ-005-18_42,"But {PlayerGivenName} brother, Zhu Wen also had some martial arts skills, it feels...",แต่ว่า พี่ชาย{PlayerGivenName} จูเหวินเองก็มีฝีมืออยู่บ้าง ท่านพูดเช่นนี้แล้วก็รู้สึกว่า...
EJ-005-18_43,"Sister Ling'er is right, there are no signs of a fight in this room, Zhu Wen didn't fight back when he was attacked.",ที่น้องหลิงเอ๋อร์กล่าวมานั้นถูกต้อง ห้องนี้สะอาดสะอ้าน ไร้ร่องรอยการต่อสู้ ยามที่จูเหวินถูกลงมือ น่าจะมิได้ตอบโต้เลย
EJ-005-18_44,Could it be that Zhu Wen was killed as soon as he entered the room?,เป็นไปได้หรือไม่ว่า จูเหวินถูกลอบโจมตีจนเสียชีวิตทันทีที่ก้าวเข้าห้อง?
EJ-005-18_45,"Brother Song, if there was a stranger in a room of this size, would you not see him?",น้องชายซ่ง ห้องขนาดเท่านี้ หากมีคนแปลกหน้ายืนอยู่ เจ้าจะมองไม่เห็นเชียวหรือ?
EJ-005-18_46,Of course not.,แน่นอนว่าไม่!
EJ-005-18_47,Then would you walk to the center of the room as if nothing was wrong?,แล้วเจ้าจะเดินไปกลางห้องอย่างไม่รู้ร้อนรู้หนาวได้อย่างไร?
EJ-005-18_48,This... I'm afraid not.,นี่...เห็นทีจะไม่ได้
EJ-005-18_49,Are you trying to say..., สิ่งที่ท่านกำลังจะพูดคือ...
EJ-005-18_50,"Yes, Zhu Wen and the murderer probably knew each other.",ใช่แล้ว! จูเหวินและคนร้ายผู้นั้น น่าจะรู้จักกัน
