﻿FondTag_武器,Weapon,อาวุธ
ItemInfo_未鉴定画卷（三）,There is a chance to Appraise Rare or Epic Painting.
ItemInfo_未鉴定器具（三）,There is a chance to Appraise Rare or Epic Appliance.
ItemInfo_未鉴定药物（三）,There is a chance to Appraise Rare or Epic Medicine.
ItemInfo_未鉴定装饰（三）,There is a chance to Appraise Rare or Epic Ornament.
ItemInfo_未鉴定书册（三）,There is a chance to Appraise Rare or Epic Book.
ItemInfo_未鉴定饰品（三一）,Can directly Appraise Lotus gem jewelry.
ItemInfo_方家不传之秘（书册）,"Fang Xiao Bai's ancestral Manual, but it's scribbled and hard to read."
ItemInfo_未鉴定饰品（四）,There is a chance to Appraise Epic or Legendary jewelry.
ItemInfo_未鉴定书法（四）,There is a chance to Appraise Epic or Legendary Calligraphy.
ItemInfo_未鉴定画卷（四）,There is a chance to Appraise Epic or Legendary Painting.
ItemInfo_未鉴定器具（四）,There is a chance to Appraise Epic or Legendary Appliance.
ItemInfo_未鉴定药物（四）,There is a chance to Appraise Epic or Legendary Medicine.
ItemInfo_未鉴定装饰（四）,There is a chance to Appraise Epic or Legendary Ornament.
ItemInfo_未鉴定书册（四）,There is a chance to Appraise Epic or Legendary Book.
ItemInfo_未鉴定饰品（四一）,"Unappraised jewelry, can Appraise mysterious Item."
ItemInfo_狼风破,"Unappraised Book, unknown what can be Appraised."
ItemInfo_略空瘪的钱袋,"Upon opening, there is a chance to get 20~100 Coin."
ItemInfo_生锈菜刀,"A rusty Kitchen knife, needs careful polishing to shine again."
ItemInfo_沉甸甸的包裹,"Upon opening, there is a chance to get unappraised calligraphy, Painting, Ornament, medicine, Book."
ItemInfo_河蚌,"Upon opening, there is a chance to get Clam meat, Soy bean, Broad bean, Peanut, Scrap gold."
ItemInfo_特制机关铜管,"MachineryCooper tube, something seems to be hidden inside, but it can't be opened by ordinary means."
ItemInfo_衣物锦盒,"Upon opening, there is a chance to get Drifting Cloud robe, Diamond armor, Glorious armor, Phoenix outfit, Unicorn armor, Turtle armor."
ItemInfo_古朴的竹简,"Mysterious Bamboo script, seems to record a profound music score."
ItemInfo_磐龙剑,"Upon opening, you can get Dragon SwordManual."
ItemInfo_天机丹匣,"Upon opening, there is a chance to get Bear pill, Tiger pill, Smart pill, Dragon pill, Lucky pill."
ItemInfo_白菜,"Common green leafy vegetable eaten by the people, economical and affordable.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_小青菜,"Tastes better when stir-fried with a certain mushroom.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_黄花菜,"Tastes better when dried and eaten, can be used in medicine.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_芹菜,"Has a strong aroma, both the root and leaves can be eaten.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_苋菜,"Common wild vegetable, has a unique flavor when eaten raw.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_生菜,"Milky green Vegetable, crystal clear under the sun, sweet taste, crisp and refreshing.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_菠菜,"Can be stir-fried, can be made into Soup, various cooking methods.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_花生,"A delicious nut commonly eaten by the people, rich in nutrients.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_蚕豆,"Reaches peak flavor when made into five-spice flavor, easy to fill up.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_黄豆,"The original Material for Tofu, bean skin, Soy milk.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_莲子,"The fruit of the lotus pod, slightly bitter in taste.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_红豆,"Small dark red beans, slightly sweet in taste.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_香菇,"A type of fungus that can enhance the flavor of any Food.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_竹笋,"It is said that ""one cannot live without bamboo, nor eat without shoots"".\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_木耳,"Edible wild mushrooms, soaking for too long can cause Poisoning.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_金针菇,"A type of mushroom that is hard to digest but very delicious.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_鸡蛋,"The product of a hen's labor, a very nutritious Ingredient.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_豆腐,"Square white blocks with a strong bean aroma.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_土豆,"A versatile vegetable, delicious whether fried, stir-fried, boiled, or deep-fried.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_胡萝卜,"A Vegetable that can improve eyesight, slightly sweet in taste.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_面粉,"Can be used to cook various types of pasta, an indispensable Main Material for the common people.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_稻米,"Edible grain with full fruits and transparent color.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_糯米粉,"Edible powdery substance with high nutritional value.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_香米,"High-quality grain with an enticing special aroma.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_芝麻,"Edible oil crop with a faint mellow aroma.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_花椒,"Can be used as a seasoning, can make the taste of meat Food more delicious.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_醋,"Can be used as a seasoning, can make Food more juicy and delicious.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_酱油,"Can be used as a seasoning, it has a unique sauce aroma, delicious taste, and helps to promote appetite.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_盐,"Can be used as a seasoning, can make Food more flavorful.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_辣椒,"A bright red plant, very spicy in taste.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_糖,"Can be used as a seasoning to enhance the sweetness of Food.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_蜂蜜,"Freshly extracted Honey.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_蔗糖,"Can be used as a seasoning, making Food more delicious and appetizing.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_鸡肉,"Fresh Chicken meat.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_鹅肉,"Fresh Goose meat.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_猪肉,"Fresh Pork.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_牛肉,"Fresh Beef.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_羊肉,"Fresh Mutton.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_马肉,"Fresh Horse meat.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_狗肉,"Fresh Dog meat.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_精品鸡肉,"High-quality Chicken meat.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_精品猪肉,"High-quality Pork.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_蛇肉,"Fresh Snake meat.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_野猪肉,"Fresh Wild boar meat.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_狼肉,"Fresh Wolf meat.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_棕熊熊掌,"Thick and rare Bear paw.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_泥鳅,"Sly Loach.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_蚌肉,"Delicious Clam meat protected by a hard shell.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_河虾,"Jumping River prawn.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_河蟹,"Fist-sized blue River crab.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_鲤鱼,"Plump Carp material.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_鲫鱼,"Spiky Crucian carp.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_鲟鱼,"Rare Trout.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_鲈鱼,"Two-pound heavy Bass.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_草鱼,"Fresh Grass carp.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_金鲤鱼,"Rare golden Carp.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_清水,"Clear water.\n<#d09a09>Usage: Cooking, Crafting Equipment</color>"
ItemInfo_井水,Well water collected from a well.\n<#d09a09>Usage: Crafting Equipment</color>
ItemInfo_无根水,Dew collected from tree leaves.\n<#d09a09>Usage: Crafting Equipment</color>
ItemInfo_万年玄冰,Holy water collected from a celestial pool.\n<#d09a09>Usage: Crafting Equipment</color>
ItemInfo_枸杞,"Red granules, slightly sweet in taste.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_雄黄,"Effective in preventing snakes, insects, rats, and ants.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_三七,"Rumored to be the best choice for treating wind-cold.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_红花,"Has the effect of dispersing stasis and relieving pain.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蚯蚓,"A slender bug with certain medicinal value.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_甘草,"A common Qi-replenishing herb.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蚍蜉,"A relatively large ant that likes to live in damp soil.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_知了,"Emits a loud sound in summer.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_千足,"When frightened, it curls its body into a ring, distinguishable from a centipede.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蚱蜢,"A common green jumping bug in fields, it eats all the crops.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蚰蜒,"Commonly known as ""money string"", its long legs are its characteristic.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蝎子,"Its sting is very painful, beware of its tail attack.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蜘蛛,"A vengeful bug, do not kill lightly.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蜈蚣,"A long bug with many legs.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_牛黄,"Golden to yellow-brown surface, delicate and glossy.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蛇胆,"Bitter and slightly sweet, it has the effect of dispelling dampness and brightening eyes.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蛇毒液,"Venom from a snake's fang.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_蟋蟀,"Always making noisy calls in summer.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_莲花,"Pink lotus with dew.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_葛根,"Dried root of wild kudzu.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_决明子,"Dried mature seeds.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_止血草,"A herb with blood-enriching effects.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_当归,"Dried root of the umbrella plant Angelica.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_黄芪,"Sweet in taste, slightly warm in nature, has the effect of replenishing Qi.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_山药,"Raw food is crisp, cooked food is soft, suitable for all ages.\n<#d09a09>Usage: Cooking, Gift</color>"
ItemInfo_白芷,"Used as a medicine, it can dispel diseases, remove dampness, activate blood circulation and relieve pain.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_没药,"Bitter and spicy, it can disperse stasis, relieve pain, reduce swelling and regenerate flesh.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_生草乌,"Raw food is poisonous, but it can dispel wind, remove dampness, warm the meridians and relieve pain when cooked.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_毒蛾,"The larvae are poisonous, and touching them feels like being burned by fire.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_蜣螂,"The larvae feed on feces, and when crushed, they can cure intestinal leakage.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_椿象,"As big as a little finger, shaped like a turtle, it emits a peculiar smell when startled.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_斑蝥,"A foul smell is emitted from the tail, which is unbearable.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_螳螂,"Its two arms are like axes, it does not avoid obstacles, hence the name 'Dang Lang'.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_冬虫夏草,"It can nourish the kidney and lung, stop bleeding and transform phlegm.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_龙血竭,"It looks like human blood, tastes sweet, spicy, and salty, and has the effect of activating blood circulation, relieving pain, stopping bleeding, and healing wounds.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_白术,"It tastes bitter and warm, and has a strong spicy flavor. It has the effect of drying dampness, purifying turbidity, and relieving pain.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_沉香,"It has the effect of promoting qi circulation, relieving pain, warming the middle, and stopping vomiting.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_忍冬,"It tastes sweet and cold, and has the effect of clearing heat and detoxifying.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_野百合,"It tastes sweet and is neutral in nature. It can clear heat, benefit dampness, detoxify, and eliminate accumulation.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_接骨草,"It tastes bitter and is neutral in nature. It has the effect of removing stasis and regenerating, and relaxing muscles and activating collaterals.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_珍珠母,"It is a mussel shell, which can calm the liver and stop bleeding.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_山慈姑,"It tastes sweet and slightly spicy, and is cool in nature. It has the effects of clearing heat, detoxifying, reducing abscesses and dispersing lumps.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_夹竹桃,"It can strengthen the heart, promote urination, dispel phlegm, relieve asthma, relieve pain, and remove stasis.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_曼陀罗,"It tastes spicy and warm, and is highly toxic. The flower can dispel wind and dampness, relieve asthma and pain.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_断肠草,"The whole plant is highly toxic and is used for medicinal purposes. It has the effects of reducing swelling, relieving pain, drawing out poison and killing insects.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_天蝼,"It hibernates underground, tastes salty, and is cold in nature. It belongs to the bladder, large intestine, and small intestine meridians.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_金龟,"Pests, often bite off plant seedlings, causing them to wither and die.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_土元,"Flat body, brown-black color, males have wings, females do not. Extremely valuable for medicinal use.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_刺蛾,"The thorns are poisonous, causing skin swelling upon contact.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_九龙虫,"Extremely cold-sensitive, when eaten by humans, it turns red and shiny, and is especially good for medicinal use.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_灵芝,"A rare medicinal substance, gathering the spiritual energy of heaven and earth, can strengthen the body, nourish and invigorate.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_何首乌,"A precious herb, its tuber is used in medicine, can calm the mind, nourish the blood, activate the meridians, detoxify, and reduce inflammation.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_藏红花,"A precious herb, has calming, phlegm-removing, and spasm-relieving effects.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_野山参,"A precious herb, mainly used to nourish the five internal organs, calm the mind, stabilize the soul, stop palpitations, remove evil spirits, brighten the eyes, and enhance intelligence. But eating too much can also cause poisoning.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_天山雪莲,"A precious herb that is hard to come by, grows in the bitter cold of the Tianshan Mountains, has the effect of warming the kidneys, aiding yang, dispelling wind and dampness, and promoting blood circulation.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_金线莲,"A rare herb, neutral in nature, sweet in taste, clears heat, cools the blood, dispels wind and benefits dampness.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_天仙子,"Bitter in taste, warm in nature, highly toxic, has the effect of relieving pain and relieving spasms.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_天南星,"Treats epilepsy, throat diseases, mouth and tongue sores, tuberculosis, and skull problems.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_雪上一枝蒿,"Produced in Yunnan and Guizhou, highly toxic, taking it is critical.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_见血封喉,"Highly toxic, as deadly as its name suggests.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_红信石,"Also known as Red Crane Poison, extremely toxic, eating it leads to immediate death.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_冰蚕,"Resembles an earthworm, its body is transparent like crystal, it is an extremely rare object of extreme cold and extreme poison.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_青腰,"Its body contains poison, which can cause human skin to ulcerate, resembling a knife wound.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_地胆,"Spicy in taste, slightly warm in nature, poisonous. Its effect can attack poison, remove stasis, and reduce symptoms.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_龙虱,"Can swim and fly, eats small fish and tadpoles. Tastes delicious, mainly used to treat children's bedwetting.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_火蚁,"A red ant with poison, a bite feels like being burned by fire.\n<#d09a09>Usage: Medicine making, Gift</color>"
ItemInfo_毒龙胆,"The gallbladder of a dragon, it feels hot just holding it in your hand.\n<#d09a09>Usage: Alchemy, Gift</color>"
ItemInfo_煤炭,"Used for daily fire making.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_铁矿,"The most widely used metal.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_铜矿,"A collection of natural minerals.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_精铁,"Iron that has been finely forged.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_秘银,"A very valuable white metal.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_镔铁,"The most widely used type of steel.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_乌金,"A black stone that glows with a golden light.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_寒铁,"Iron buried deep underground.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_精钢,"Iron of higher purity.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
ItemInfo_千年玄铁,"The raw material for many unparalleled weapons.\n<#d09a09>Usage: Crafting equipment, Gift</color>"
